id,project,bug_class,source_file,function,shape,manifest,source_batch,selection_method,verdict,reason
libucl_0_9_4_more_uaf_0014,libucl,uaf,src/ucl_emitter_utils.c,ucl_object_emit_memory_funcs,memory-emitter-realloc-output-pointer-not-retargeted,source-audit-more-20260616/source_audit_more_static_20260616.json,source-audit-more-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
libucl_0_9_4_more_uaf_0015,libucl,uaf,lua/lua_ucl.c,lua_ucl_parser_get_object_wrapped,lua-wrapped-parser-object-returned-without-ref,source-audit-more-20260616/source_audit_more_static_20260616.json,source-audit-more-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
libucl_0_9_4_more_uaf_0016,libucl,uaf,src/ucl_parser.c,ucl_set_include_path,include-path-array-borrowed-across-parser-use,source-audit-more-20260616/source_audit_more_static_20260616.json,source-audit-more-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_libxml2_alloc_0001,libxml2,alloc,buf.c,xmlBufGrowInternal,buffer-grow-terminator-underallocation,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_alloc_0002,libxml2,alloc,tree.c,xmlGetNsListSafe,namespace-list-sentinel-underallocation,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_alloc_0003,libxml2,alloc,xmlregexp.c,xmlRegExecPushString2,regexp-token-terminator-underallocation,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_alloc_0004,libxml2,alloc,xmlschemastypes.c,xmlSchemaValidatePredefinedType,base64-normalized-string-underallocation,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_doublefree_0001,libxml2,doublefree,catalog.c,xmlParseCatalogFile,catalog-parser-document-null-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_doublefree_0002,libxml2,doublefree,parser.c,xmlSAXUserParseFile,sax-file-document-owner-null-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_doublefree_0003,libxml2,doublefree,parser.c,xmlSAXUserParseMemory,null-after-free-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_doublefree_0004,libxml2,doublefree,parser.c,xmlRecoverDoc,recover-doc-owner-null-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_doublefree_0005,libxml2,doublefree,parserInternals.c,xmlCtxtGetDocument,null-after-free-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_doublefree_0006,libxml2,doublefree,xinclude.c,xmlXIncludeParseFile,xinclude-parser-document-null-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_doublefree_0007,libxml2,doublefree,xmlreader.c,xmlTextReaderGetRemainder,reader-document-owner-null-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_doublefree_0008,libxml2,doublefree,xmlwriter.c,xmlFreeTextWriter,writer-document-owner-null-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_intover_0001,libxml2,intover,parser.c,xmlSBufGrow,growth-doubling-overflow-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_intover_0002,libxml2,intover,parser.c,xmlParserNsPush,namespace-hash-doubling-overflow-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_intover_0003,libxml2,intover,xmlIO.c,xmlEscapeText,serializer-growth-doubling-overflow-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_intover_0004,libxml2,intover,xmlregexp.c,xmlRegCalloc2,multiplication-overflow-factor-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_intover_0005,libxml2,intover,xmlregexp.c,xmlFAParseQuantExact,regexp-quantifier-multiply-overflow-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_intover_0006,libxml2,intover,xmlstring.c,xmlStrncat,string-append-length-overflow-off-by-one,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0001,libxml2,spatial,HTMLparser.c,htmlEncodeEntitiesInternal,entity-output-space-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0002,libxml2,spatial,HTMLparser.c,htmlAttrHashInsert,hash-probe-wrap-off-by-one,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0003,libxml2,spatial,HTMLparser.c,htmlParseStartTag,sentinel-capacity-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0004,libxml2,spatial,HTMLparser.c,htmlCheckComment,incremental-lookahead-off-by-one,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0005,libxml2,spatial,parser.c,xmlAttrHashInsert,hash-probe-wrap-off-by-one,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0006,libxml2,spatial,parser.c,xmlAttrHashInsertQName,qname-hash-probe-wrap-off-by-one,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0007,libxml2,spatial,parser.c,xmlParseStartTag2,attribute-vector-slot-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_spatial_0008,libxml2,spatial,parser.c,xmlParseStartTag2,default-attribute-vector-slot-undercheck,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_typeconf_0001,libxml2,typeconf,xinclude.c,xmlXIncludeBaseFixup,xinclude-basefixup-element-discriminator-weakening,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_typeconf_0002,libxml2,typeconf,xinclude.c,xmlXIncludeTestNode,xinclude-element-kind-guard-weakening,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_typeconf_0003,libxml2,typeconf,xinclude.c,xmlXIncludeProcessTreeFlagsData,xinclude-root-kind-confusion,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_typeconf_0004,libxml2,typeconf,xmlreader.c,xmlTextReaderMoveToNextAttribute,reader-attribute-state-namespace-discriminator-weakening,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_typeconf_0005,libxml2,typeconf,xpath.c,xmlXPathNodeSetCreate,namespace-pseudonode-discriminator-inversion,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_typeconf_0006,libxml2,typeconf,xpath.c,xmlXPathNextPrecedingInternal,xpath-axis-namespace-guard-confusion,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_typeconf_0007,libxml2,typeconf,xpath.c,xmlXPathLocalNameFunction,xpath-name-function-namespace-case-confusion,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_libxml2_uaf_0001,libxml2,uaf,HTMLparser.c,htmlCtxtParseContentInternal,returned-child-list-ownership-unlink-removal,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0002,libxml2,uaf,relaxng.c,xmlRelaxNGCleanupDoc,schema-cleanup-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0003,libxml2,uaf,relaxng.c,xmlRelaxNGCleanupDoc,schema-final-cleanup-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0004,libxml2,uaf,tree.c,xmlInsertNode,text-coalesce-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0005,libxml2,uaf,xinclude.c,xmlXIncludeIncludeNode,xinclude-substitution-free-without-detach,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0006,libxml2,uaf,xmlreader.c,xmlTextReaderReadTree,reader-tail-recycle-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0007,libxml2,uaf,xmlreader.c,xmlTextReaderRead,reader-recycle-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0008,libxml2,uaf,xmlreader.c,xmlTextReaderRead,reader-last-child-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0009,libxml2,uaf,xmlschemas.c,xmlSchemaCleanupDoc,schema-cleanup-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_libxml2_uaf_0010,libxml2,uaf,xmlschemas.c,xmlSchemaCleanupDoc,schema-final-cleanup-free-without-unlink,libxml2-v2.15.3-hard-20260615/libxml2_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_lua_alloc_0001,lua,alloc,src/lstring.c,luaS_newlstr,long-string-size-limit-strictness-relaxation,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_alloc_0002,lua,alloc,src/ltable.c,concretesize,table-array-layout-lenhint-allocation-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_alloc_0003,lua,alloc,src/ltable.c,setnodevector,table-hash-lastfree-sidecar-allocation-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T2H_lua_topup_doublefree_0001,lua,doublefree,src/lauxlib.c,luaL_pushresult,buffer-box-external-string-ownership-disarm-omission,lua-5.5.0-topup-hard-20260616/lua_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_lua_intover_0001,lua,intover,src/lstrlib.c,str_packsize,packsize-unsigned-accumulator-wrap,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_intover_0002,lua,intover,src/lundump.c,loadVarint,binary-chunk-varint-pre-shift-limit-relaxation,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_intover_0003,lua,intover,src/lvm.c,luaV_concat,concat-total-length-overflow-boundary-off-by-one,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_spatial_0001,lua,spatial,src/lstrlib.c,getnumlimit,struct-format-integral-size-zero-admission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_spatial_0002,lua,spatial,src/lstrlib.c,str_unpack,struct-unpack-alignment-bound-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_spatial_0003,lua,spatial,src/lstrlib.c,str_unpack,struct-unpack-counted-string-length-field-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_spatial_0004,lua,spatial,src/ltable.c,resizearray,table-array-shrink-copy-size-mismatch,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uaf_0001,lua,uaf,src/lapi.c,aux_rawset,raw-table-api-write-barrier-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0002,lua,uaf,src/lapi.c,lua_setiuservalue,userdata-uservalue-write-barrier-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0003,lua,uaf,src/ldo.c,correctstack,to-be-closed-list-stack-relocation-stale-pointer,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0004,lua,uaf,src/lfunc.c,newupval,open-upvalue-linked-list-backlink-stale,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0005,lua,uaf,src/lfunc.c,luaF_closeupval,closed-upvalue-stack-slot-pointer-retained,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0006,lua,uaf,src/lgc.c,freeobj,short-string-intern-table-unlink-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0007,lua,uaf,src/lstring.c,internshrstr,short-string-resurrection-color-update-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0008,lua,uaf,src/lundump.c,loadString,binary-loader-long-string-gc-anchor-reorder,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
T1H_lua_uaf_0009,lua,uaf,src/lvm.c,pushclosure,closure-upvalue-barrier-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0010,lua,uaf,src/lvm.c,luaV_execute,setupval-upvalue-write-barrier-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0011,lua,uaf,src/lvm.c,luaV_execute,newtable-stack-anchor-reorder-after-allocation,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uaf_0012,lua,uaf,src/lvm.c,luaV_execute,setlist-array-write-barrier-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T2H_lua_topup_uaf_0001,lua,uaf,src/ldump.c,luaU_dump,dump-string-cache-stack-anchor-omission,lua-5.5.0-topup-hard-20260616/lua_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T2H_lua_topup_uaf_0002,lua,uaf,src/lparser.c,open_func,parser-constant-cache-stack-anchor-omission,lua-5.5.0-topup-hard-20260616/lua_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
T1H_lua_uninit_0001,lua,uninit,src/ldo.c,luaD_reallocstack,stack-reallocation-extra-segment-init-bound-undercount,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uninit_0002,lua,uninit,src/ldo.c,luaD_protectedparser,parser-dynamic-label-array-pointer-init-omission,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uninit_0003,lua,uninit,src/lfunc.c,luaF_newLclosure,lclosure-upvalue-zero-slot-initialization-gap,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uninit_0004,lua,uninit,src/ltable.c,setnodevector,table-hash-node-zero-initialization-skip,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uninit_0005,lua,uninit,src/lundump.c,loadConstants,binary-loader-constant-tvalue-prefill-removal,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uninit_0006,lua,uninit,src/lundump.c,loadProtos,proto-child-pointer-prefill-removal,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uninit_0007,lua,uninit,src/lundump.c,loadUpvalues,upvalue-name-prefill-removal,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
T1H_lua_uninit_0008,lua,uninit,src/lundump.c,loadDebug,locvar-debug-name-prefill-removal,lua-5.5.0-hard-20260615/lua_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_alloc_0001,lz4,alloc,lib/lz4frame.c,LZ4F_compressBegin_usingCDict,linked-frame-autoflush-save-dictionary-underalloc,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_alloc_0002,lz4,alloc,lib/lz4frame.c,LZ4F_compressBound_internal,streaming-compress-bound-buffered-prefix-undercount,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_alloc_0003,lz4,alloc,lib/lz4frame.c,LZ4F_compressBound_internal,frame-bound-block-checksum-footer-undercount,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_alloc_0004,lz4,alloc,lib/lz4frame.c,LZ4F_compressBound_internal,frame-bound-content-checksum-footer-undercount,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
